,MODE,VEC_SIZE,TIME_MS
1236,SINGLE,110,0.0003928
1237,SINGLE,115,0.0003746
1238,SINGLE,120,0.000401
1239,SINGLE,125,0.00042300000000000004
1240,SINGLE,131,0.00042500000000000003
1241,SINGLE,137,0.00045699999999999994
1242,SINGLE,143,0.0004548
1243,SINGLE,150,0.0004930000000000001
1244,SINGLE,157,0.000547
1245,SINGLE,164,0.000515
1246,SINGLE,172,0.000515
1247,SINGLE,180,0.0006314000000000001
1248,SINGLE,188,0.0006372
1249,SINGLE,197,0.000629
1250,SINGLE,206,0.0005912
1251,SINGLE,216,0.0006592
1252,SINGLE,226,0.0007112
1253,SINGLE,237,0.000681
1254,SINGLE,248,0.0007373999999999999
1255,SINGLE,260,0.0008274
1256,SINGLE,272,0.0007052
1257,SINGLE,285,0.0009056
1258,SINGLE,299,0.0009860000000000001
1259,SINGLE,313,0.0009658
1260,SINGLE,328,0.0009478
1261,SINGLE,344,0.000994
1262,SINGLE,361,0.0011342
1263,SINGLE,379,0.0011362
1264,SINGLE,397,0.00125
1265,SINGLE,416,0.0011342
1266,SINGLE,436,0.0012924
1267,SINGLE,457,0.0012824
1268,SINGLE,479,0.0013044
1269,SINGLE,502,0.0014748
1270,SINGLE,527,0.0014886
1271,SINGLE,553,0.0015651999999999999
1272,SINGLE,580,0.001559
1273,SINGLE,609,0.0018476
1274,SINGLE,639,0.0018774
1275,SINGLE,670,0.0017953999999999997
1276,SINGLE,703,0.0020518000000000003
1277,SINGLE,738,0.0021362
1278,SINGLE,774,0.0022443999999999997
1279,SINGLE,812,0.0024370000000000004
1280,SINGLE,852,0.0023582
1281,SINGLE,894,0.0026048
1282,SINGLE,938,0.0028455999999999998
1283,SINGLE,984,0.0027114
1284,SINGLE,1033,0.0027252
1285,SINGLE,1084,0.0025930000000000003
1286,SINGLE,1138,0.0028652
1287,SINGLE,1194,0.0034444000000000002
1288,SINGLE,1253,0.0034265999999999997
1289,SINGLE,1315,0.0036166
1290,SINGLE,1380,0.003667
1291,SINGLE,1448,0.0043064
1292,SINGLE,1520,0.00413
1293,SINGLE,1596,0.0045424
1294,SINGLE,1675,0.0045623999999999994
1295,SINGLE,1758,0.0047967999999999995
1296,SINGLE,1845,0.0054668
1297,SINGLE,1937,0.0050494
1298,SINGLE,2033,0.0057792
1299,SINGLE,2134,0.005801
1300,SINGLE,2240,0.0071416000000000006
1301,SINGLE,2351,0.007213600000000001
1302,SINGLE,2468,0.0072838
1303,SINGLE,2591,0.006714599999999999
1304,SINGLE,2720,0.0070754
1305,SINGLE,2856,0.0071774000000000004
1306,SINGLE,2998,0.0081934
1307,SINGLE,3147,0.0093718
1308,SINGLE,3304,0.0093218
1309,SINGLE,3469,0.009169199999999999
1310,SINGLE,3642,0.0109446
1311,SINGLE,3824,0.0107786
1312,SINGLE,4015,0.010377800000000001
1313,SINGLE,4215,0.0114096
1314,SINGLE,4425,0.0130022
1315,SINGLE,4646,0.0120008
1316,SINGLE,4878,0.013756
1317,SINGLE,5121,0.015617799999999998
1318,SINGLE,5377,0.014527600000000002
1319,SINGLE,5645,0.015938
1320,SINGLE,5927,0.0159884
1321,SINGLE,6223,0.0175154
1322,SINGLE,6534,0.016355
1323,SINGLE,6860,0.0191262
1324,SINGLE,7202,0.0202604
1325,SINGLE,7562,0.022147999999999998
1326,SINGLE,7940,0.0223224
1327,SINGLE,8337,0.0234362
1328,SINGLE,8753,0.031335199999999994
1329,SINGLE,9190,0.0230914
1330,SINGLE,9649,0.025995200000000003
1331,SINGLE,10131,0.0272938
1332,SINGLE,10637,0.0298846
1333,SINGLE,11168,0.030066799999999998
1334,SINGLE,11726,0.0331688
1335,SINGLE,12312,0.0351488
1336,SINGLE,12927,0.0365112
1337,SINGLE,13573,0.034952
1338,SINGLE,14251,0.0366834
1339,SINGLE,14963,0.0455326
1340,SINGLE,15711,0.0431536
1341,SINGLE,16496,0.048255599999999996
1342,SINGLE,17320,0.048618
1343,SINGLE,18186,0.0510828
1344,SINGLE,19095,0.0535914
1345,SINGLE,20049,0.051579799999999995
1346,SINGLE,21051,0.06116980000000001
1347,SINGLE,22103,0.0568558
1348,SINGLE,23208,0.0624022
1349,SINGLE,24368,0.0683816
1350,SINGLE,25586,0.0628488
1351,SINGLE,26865,0.069093
1352,SINGLE,28208,0.07326859999999999
1353,SINGLE,29618,0.0788878
1354,SINGLE,31098,0.080873
1355,SINGLE,32652,0.0877558
1356,SINGLE,34284,0.0921588
1357,SINGLE,35998,0.0841252
1358,SINGLE,37797,0.1060072
1359,SINGLE,39686,0.11326860000000001
1360,SINGLE,41670,0.1168598
1361,SINGLE,43753,0.13944600000000001
1362,SINGLE,45940,0.128826
1363,SINGLE,48236,0.12398500000000001
1364,SINGLE,50647,0.1434298
1365,SINGLE,53179,0.1379656
1366,SINGLE,55837,0.1435138
1367,SINGLE,58628,0.17215039999999998
1368,SINGLE,61559,0.17438479999999998
1369,SINGLE,64636,0.17489919999999998
1370,SINGLE,67867,0.18273820000000002
1371,SINGLE,71260,0.1943442
1372,SINGLE,74822,0.2016018
1373,SINGLE,78563,0.22507039999999998
1374,SINGLE,82491,0.2023472
1375,SINGLE,86615,0.21392540000000002
1376,SINGLE,90945,0.23505120000000002
1377,SINGLE,95492,0.2739872
1378,SINGLE,100266,0.2857754
1379,SINGLE,105279,0.293462
1380,SINGLE,110542,0.2943676
1381,SINGLE,116069,0.3027878
1382,SINGLE,121872,0.33799260000000003
1383,SINGLE,127965,0.3336086
1384,SINGLE,134363,0.35065040000000003
1385,SINGLE,141081,0.3638066
1386,SINGLE,148135,0.3832758
1387,SINGLE,155541,0.39968940000000003
1388,SINGLE,163318,0.5233638
1389,SINGLE,171483,0.4373348
1390,SINGLE,180057,0.49456939999999994
1391,SINGLE,189059,0.4860754
1392,SINGLE,198511,0.535713
1393,SINGLE,208436,0.5444818
1394,SINGLE,218857,0.5814998
1395,SINGLE,229799,0.6502262
1396,SINGLE,241288,0.6115966
1397,SINGLE,253352,0.6293502
1398,SINGLE,266019,0.6534864
1399,SINGLE,279319,0.8290808000000001
1400,SINGLE,293284,0.7681914
1401,SINGLE,307948,0.8313535999999999
1402,SINGLE,323345,0.7962948
1403,SINGLE,339512,0.8082096
1404,SINGLE,356487,0.9209451999999999
1405,SINGLE,374311,0.9612158000000001
1406,SINGLE,393026,1.0374876
1407,SINGLE,412677,1.1247958
1408,SINGLE,433310,1.1391046
1409,SINGLE,454975,1.134612
1410,SINGLE,477723,1.1792567999999999
1411,SINGLE,501609,1.1915559999999998
1412,SINGLE,526689,1.3237906000000002
